method,seed,last_train_return,best_train_return,train_auc,stability_gap,last_test_return,best_test_return,last_llm_fd_shaping_triggers,last_llm_fd_shaping_penalty_total,last_llm_fd_shaping_terminal_bonus_total,last_llm_fd_shaping_episode_steps_total,last_llm_fd_shaping_avg_penalty_per_trigger,last_llm_fd_shaping_avg_steps_per_trigger,last_llm_fd_records
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_outcome_contrast_b005_p002,6,0.1675,0.2263,0.11048333333333332,0.05879999999999999,0.1675,0.1675,8004.0,9.161999999999729,191.90000000000938,8004.0,0.0011446776611693814,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_outcome_contrast_b005_p002,7,0.1966,0.266,0.1563277777777778,0.06940000000000002,0.1966,0.1966,7361.0,8.23799999999942,170.4500000000045,7361.0,0.0011191414210025025,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_outcome_contrast_b005_p002,8,0.1821,0.3189,0.15503333333333336,0.1368,0.1821,0.1821,7606.0,8.68799999999957,179.35000000000653,7606.0,0.0011422561135944742,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,1,0.3339,0.4053,0.20730555555555552,0.07140000000000002,0.3339,0.3339,3673.0,0.0,73.46000000000252,3673.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,2,0.1528,0.1936,0.13321666666666665,0.0408,0.1528,0.1528,3484.0,0.0,69.68000000000328,3484.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,3,0.1712,0.1929,0.14552777777777776,0.021699999999999997,0.1712,0.1837,3369.0,0.0,67.38000000000373,3369.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,4,0.3541,0.3541,0.19434999999999997,0.0,0.3541,0.3541,4081.0,0.0,81.6200000000009,4081.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,5,0.2583,0.2583,0.17428888888888883,0.0,0.2583,0.2583,3294.0,0.0,65.88000000000403,3294.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,6,0.1867,0.2222,0.12408333333333335,0.035500000000000004,0.1867,0.1867,3564.0,0.0,71.28000000000296,3564.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,7,0.1507,0.2121,0.11968333333333334,0.06140000000000001,0.1507,0.1507,3546.0,0.0,70.92000000000303,3546.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b002,8,0.2085,0.2427,0.1696388888888889,0.03420000000000001,0.2085,0.2085,3404.0,0.0,68.0800000000036,3404.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,1,0.2375,0.2398,0.1498222222222222,0.0023000000000000242,0.2375,0.2375,3646.0,0.0,182.3000000000072,3646.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,2,0.4546,0.6622,0.2911277777777778,0.2076,0.4546,0.4546,5570.0,0.0,278.50000000002905,5570.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,3,0.2016,0.2813,0.1527333333333333,0.0797,0.2016,0.2016,4060.0,0.0,203.0000000000119,4060.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,4,0.2424,0.2424,0.15213333333333334,0.0,0.2424,0.2424,3803.0,0.0,190.150000000009,3803.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,5,0.2684,0.2684,0.17713333333333336,0.0,0.2684,0.2684,3307.0,0.0,165.35000000000335,3307.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,6,0.1675,0.2263,0.11048333333333332,0.05879999999999999,0.1675,0.1675,3821.0,0.0,191.0500000000092,3821.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,7,0.1966,0.266,0.1563277777777778,0.06940000000000002,0.1966,0.1966,3409.0,0.0,170.4500000000045,3409.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_success_bonus_b005,8,0.1821,0.3189,0.15503333333333336,0.1368,0.1821,0.1821,3587.0,0.0,179.35000000000653,3587.0,0.0,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,1,0.2412,0.3943,0.16452777777777777,0.15309999999999999,0.2412,0.2412,4741.0,9.481999999999836,0.0,4741.0,0.0019999999999999653,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,2,0.3028,0.3702,0.17737777777777775,0.06739999999999996,0.3028,0.3028,4107.0,8.213999999999412,0.0,4107.0,0.001999999999999857,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,3,0.1843,0.3122,0.15802222222222218,0.12789999999999999,0.1843,0.1843,4270.0,8.539999999999521,0.0,4270.0,0.0019999999999998877,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,4,0.1804,0.2103,0.12860000000000002,0.029899999999999982,0.1804,0.1804,4804.0,9.607999999999878,0.0,4804.0,0.0019999999999999745,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,5,0.2436,0.2517,0.16612222222222217,0.008099999999999968,0.2436,0.2436,4342.0,8.68399999999957,0.0,4342.0,0.0019999999999999007,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,6,0.1704,0.1982,0.10558888888888888,0.02779999999999999,0.1704,0.1704,4856.0,9.711999999999913,0.0,4856.0,0.001999999999999982,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,7,0.1594,0.2289,0.1285777777777778,0.0695,0.1594,0.1594,4685.0,9.369999999999798,0.0,4685.0,0.001999999999999957,1.0,
redesign10_lbforaging_Foraging-10x10-3p-3f-v3_terminal_failure_p002,8,0.2286,0.2397,0.17526111111111115,0.011099999999999999,0.2286,0.2286,4284.0,8.56799999999953,0.0,4284.0,0.0019999999999998903,1.0,
